loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s)
2023-02-01T17:00:17.897-06:00,740,199614.285867625,-0.923736572265625,-0.0345306396484375,-0.242584228515625,199614.262135625,-1.060258746147156,-0.002896720310673118,0.25397127866745
2023-02-01T17:00:17.932-06:00,741,199614.319591625,-1.090133666992188,-0.036529541015625,-0.3066253662109375,199614.295859625,-0.9087256789207458,-0.1750200092792511,0.3656956851482391
2023-02-01T17:00:17.962-06:00,742,199614.353315625,-1.255645751953125,-0.0660552978515625,-0.306304931640625,199614.329583625,-0.7457338571548462,-0.1713946610689163,0.4315974712371826
2023-02-01T17:00:17.997-06:00,743,199614.387039625,-1.368133544921875,-0.0122833251953125,-0.3131866455078125,199614.363307625,-0.8284928798675537,0.00515721132978797,0.3047641515731812
2023-02-01T17:00:18.033-06:00,744,199614.420763625,-1.425796508789062,0.0485992431640625,-0.407379150390625,199614.397031625,-1.00638484954834,0.1392462998628616,0.2416871935129166
2023-02-01T17:00:18.066-06:00,745,199614.454487625,-1.40533447265625,0.0159759521484375,-0.4723052978515625,199614.430755625,-0.7400327920913696,0.1458179205656052,0.223008319735527
2023-02-01T17:00:18.097-06:00,746,199614.488211625,-1.205123901367188,-0.122528076171875,-0.438323974609375,199614.464479625,-0.05401716381311417,0.3749088943004608,0.2415028959512711
2023-02-01T17:00:18.132-06:00,747,199614.521935625,-1.0029296875,-0.124420166015625,-0.244598388671875,199614.498203625,0.688664972782135,0.5799975991249084,-0.03775536641478539
2023-02-01T17:00:18.167-06:00,748,199614.5556596667,-0.9810943603515625,0.07232666015625,-0.1792144775390625,199614.531928625,0.7747292518615723,0.4140999615192413,-0.4794632792472839
2023-02-01T17:00:18.201-06:00,749,199614.5893836667,-0.9371490478515625,0.1635894775390625,-0.2825164794921875,199614.5656526667,0.7092301249504089,0.08823318779468536,-0.5718269944190979
2023-02-01T17:00:18.233-06:00,750,199614.6231076667,-0.92437744140625,0.203521728515625,-0.334442138671875,199614.5993766667,0.8711748719215393,-0.09154749661684036,-0.4926781356334686
2023-02-01T17:00:18.266-06:00,751,199614.6568316667,-0.9545745849609375,0.1888885498046875,-0.3582611083984375,199614.6331006667,0.9799607396125793,-0.1871539056301117,-0.3281184732913971
2023-02-01T17:00:18.306-06:00,752,199614.6905556667,-0.9461822509765625,0.12518310546875,-0.382598876953125,199614.6668246667,0.8931752443313599,-0.1063128560781479,-0.231079563498497
2023-02-01T17:00:18.336-06:00,753,199614.7242806667,-0.848297119140625,0.0910186767578125,-0.3507080078125,199614.7005486667,0.7823938727378845,0.1275172084569931,-0.3182469606399536
2023-02-01T17:00:18.366-06:00,754,199614.7580036667,-0.7141265869140625,0.0694580078125,-0.3216552734375,199614.7342726667,0.5707657337188721,0.4020339846611023,-0.3565315008163452
2023-02-01T17:00:18.401-06:00,755,199614.7917286667,-0.59124755859375,0.032867431640625,-0.323486328125,199614.7679966667,0.4626784324645996,0.6020025014877319,-0.3196294009685516
2023-02-01T17:00:18.436-06:00,756,199614.8254526667,-0.5457305908203125,-0.0044708251953125,-0.294952392578125,199614.8017206667,0.6464903354644775,0.666632354259491,-0.1894945651292801
2023-02-01T17:00:18.471-06:00,757,199614.8591766667,-0.5615234375,0.005859375,-0.256500244140625,199614.8354446667,0.9953159689903259,0.5489403605461121,-0.03102236427366734
2023-02-01T17:00:18.506-06:00,758,199614.8929006667,-0.6869964599609375,0.0132598876953125,-0.2025909423828125,199614.8691686667,1.391392230987549,0.2098762691020966,0.1397365927696228
2023-02-01T17:00:18.536-06:00,759,199614.9266246667,-0.7949371337890625,0.004180908203125,-0.1739654541015625,199614.9028926667,1.473419427871704,0.04511607810854912,0.2527259886264801
2023-02-01T17:00:18.571-06:00,760,199614.9603486667,-0.9228973388671875,-0.0339813232421875,-0.1314697265625,199614.9366166667,1.439098715782166,-0.1172142401337624,0.2995768487453461
2023-02-01T17:00:18.606-06:00,761,199614.9940726667,-1.061203002929688,-0.0079345703125,-0.1041259765625,199614.9703406667,1.24422562122345,-0.2874861061573029,0.2194695025682449
2023-02-01T17:00:18.636-06:00,762,199615.0277966667,-1.201095581054688,0.1116943359375,-0.100555419921875,199615.0040646667,0.8229607343673706,-0.5273681879043579,0.04131121933460236
2023-02-01T17:00:18.671-06:00,763,199615.0615206667,-1.245391845703125,0.1514739990234375,-0.16632080078125,199615.0377886667,0.1866383254528046,-0.5816684365272522,0.07984556257724762
2023-02-01T17:00:18.706-06:00,764,199615.0952446667,-1.290878295898438,0.1391754150390625,-0.1529541015625,199615.0715126667,-0.2637631893157959,-0.4488931000232697,0.2119676470756531
2023-02-01T17:00:18.742-06:00,765,199615.1289686667,-1.380233764648438,0.266998291015625,-0.1604766845703125,199615.1052376667,-0.690321147441864,-0.6393903493881226,0.215991422533989
2023-02-01T17:00:18.771-06:00,766,199615.1626926667,-1.291091918945312,0.2406005859375,-0.2747344970703125,199615.1389616667,-1.189669489860535,-0.7487509250640869,0.4025525152683258
2023-02-01T17:00:18.806-06:00,767,199615.1964166667,-1.095291137695312,0.093292236328125,-0.3794708251953125,199615.1726856667,-1.2605881690979,-0.4892629086971283,0.6512898802757263
2023-02-01T17:00:18.841-06:00,768,199615.2301406667,-1.008132934570312,-0.024871826171875,-0.383819580078125,199615.2064096667,-0.643467903137207,-0.3742537498474121,0.750907838344574
2023-02-01T17:00:18.876-06:00,769,199615.2638656667,-0.938690185546875,-0.0660858154296875,-0.1949462890625,199615.2401336667,0.205505758523941,-0.2881705462932587,0.5643342137336731
2023-02-01T17:00:18.906-06:00,770,199615.2975886667,-0.8470916748046875,-0.015655517578125,-0.06060791015625,199615.2738576667,0.1753798127174377,-0.1684390753507614,0.1751585006713867
2023-02-01T17:00:18.942-06:00,771,199615.3313136667,-0.810943603515625,0.0292205810546875,-0.033935546875,199615.3075816667,-0.3648735582828522,-0.03099812939763069,-0.07703886181116104
2023-02-01T17:00:18.976-06:00,772,199615.3650376667,-0.7760467529296875,0.0871734619140625,-0.137969970703125,199615.3413056667,-0.8923898339271545,-0.06774495542049408,-0.2487395107746124
2023-02-01T17:00:19.011-06:00,773,199615.3987616667,-0.71942138671875,0.1227874755859375,-0.2225494384765625,199615.3750296667,-0.9448927640914917,-0.1663977652788162,-0.2699824869632721
2023-02-01T17:00:19.041-06:00,774,199615.4324856667,-0.708740234375,0.1564788818359375,-0.2506561279296875,199615.4087536667,-0.8451224565505981,-0.1015021204948425,-0.1975684612989426
2023-02-01T17:00:19.076-06:00,775,199615.4662096667,-0.7248992919921875,0.1864776611328125,-0.256378173828125,199615.4424776667,-0.7171309590339661,0.008324242196977139,-0.04389448836445808
2023-02-01T17:00:19.111-06:00,776,199615.4999336667,-0.769805908203125,0.1620635986328125,-0.2296600341796875,199615.4762016667,-0.5383662581443787,0.06695053726434708,0.1975764632225037
2023-02-01T17:00:19.150-06:00,777,199615.5336576667,-0.7995147705078125,0.0993194580078125,-0.18408203125,199615.5099256667,-0.3764277100563049,0.1179332956671715,0.3613480925559998
2023-02-01T17:00:19.176-06:00,778,199615.567382625,-0.814361572265625,0.03399658203125,-0.135467529296875,199615.5436496667,-0.2968385815620422,0.2016793191432953,0.4644939005374908
2023-02-01T17:00:19.211-06:00,779,199615.601106625,-0.8931427001953125,-0.04278564453125,-0.1019134521484375,199615.577374625,-0.2356609851121902,0.2011062055826187,0.5020982623100281
2023-02-01T17:00:19.246-06:00,780,199615.634830625,-0.9906158447265625,-0.0648040771484375,-0.107391357421875,199615.611098625,-0.2050918936729431,0.08159632235765457,0.4181106984615326
2023-02-01T17:00:19.281-06:00,781,199615.668554625,-1.058029174804688,-0.0703582763671875,-0.14080810546875,199615.644823625,-0.3186006247997284,0.09579070657491684,0.3277831971645355
2023-02-01T17:00:19.311-06:00,782,199615.702278625,-1.12078857421875,-0.045013427734375,-0.2138214111328125,199615.678547625,-0.5310923457145691,0.1313452422618866,0.279475599527359
2023-02-01T17:00:19.350-06:00,783,199615.736002625,-1.199966430664062,-0.0528411865234375,-0.3373260498046875,199615.712271625,-0.6496978402137756,0.181843563914299,0.340634286403656
2023-02-01T17:00:19.387-06:00,784,199615.769726625,-1.37847900390625,0.03082275390625,-0.3978424072265625,199615.745995625,-0.4355203211307526,-0.01270194631069899,0.3455906808376312
2023-02-01T17:00:19.416-06:00,785,199615.803451625,-1.533828735351562,0.039581298828125,-0.5684356689453125,199615.779719625,-0.1927089989185333,-0.2926273345947266,0.4215991795063019
2023-02-01T17:00:19.446-06:00,786,199615.837175625,-1.482742309570312,-0.0565338134765625,-0.6288604736328125,199615.813443625,0.4911896884441376,-0.1658744513988495,0.4104077816009521
2023-02-01T17:00:19.481-06:00,787,199615.870899625,-1.287765502929688,-0.031036376953125,-0.4942626953125,199615.847167625,1.254800319671631,0.2160289734601974,0.0607331208884716
2023-02-01T17:00:19.515-06:00,788,199615.904623625,-1.135574340820312,0.1014556884765625,-0.346954345703125,199615.880891625,1.700544238090515,0.4088367819786072,-0.2610995173454285
2023-02-01T17:00:19.550-06:00,789,199615.938347625,-1.037506103515625,0.16986083984375,-0.322662353515625,199615.914615625,1.957293748855591,0.1637889295816422,-0.3211924135684967
2023-02-01T17:00:19.587-06:00,790,199615.972071625,-0.9428558349609375,0.084381103515625,-0.34307861328125,199615.948339625,2.267041921615601,-0.1997847557067871,-0.27264004945755
2023-02-01T17:00:19.615-06:00,791,199616.005795625,-0.8715057373046875,0.0428314208984375,-0.3070220947265625,199615.982063625,2.382770776748657,-0.1964323669672012,-0.4133809208869934
2023-02-01T17:00:19.650-06:00,792,199616.039519625,-0.8602447509765625,0.084930419921875,-0.27838134765625,199616.015787625,2.298485517501831,-0.209805965423584,-0.6167612075805664
2023-02-01T17:00:19.685-06:00,793,199616.073243625,-0.8432464599609375,0.1203460693359375,-0.27252197265625,199616.049511625,2.135150671005249,-0.2551745176315308,-0.7202546000480652
2023-02-01T17:00:19.715-06:00,794,199616.106967625,-0.857177734375,0.13519287109375,-0.281768798828125,199616.083236625,1.921147108078003,-0.3202688097953796,-0.7429811954498291
2023-02-01T17:00:19.751-06:00,795,199616.140691625,-0.8882293701171875,0.146728515625,-0.310821533203125,199616.116959625,1.692098259925842,-0.3445198237895966,-0.7524689435958862
2023-02-01T17:00:19.787-06:00,796,199616.174415625,-0.9101409912109375,0.1559600830078125,-0.301605224609375,199616.150684625,1.585371494293213,-0.3236576914787292,-0.7397438287734985
2023-02-01T17:00:19.822-06:00,797,199616.208140625,-0.9556427001953125,0.177886962890625,-0.2935791015625,199616.184408625,1.418163657188416,-0.3284878730773926,-0.7446592450141907
2023-02-01T17:00:19.850-06:00,798,199616.241863625,-0.98187255859375,0.2329864501953125,-0.2794036865234375,199616.218132625,1.213214159011841,-0.266103595495224,-0.7495086193084717
2023-02-01T17:00:19.885-06:00,799,199616.275588625,-1.0338134765625,0.3131256103515625,-0.24456787109375,199616.251856625,0.9695029854774475,-0.2093878388404846,-0.6501311659812927
2023-02-01T17:00:19.920-06:00,800,199616.309312625,-1.113006591796875,0.34906005859375,-0.218475341796875,199616.285580625,0.7258957028388977,-0.196935698390007,-0.4121039211750031
2023-02-01T17:00:19.955-06:00,801,199616.343036625,-1.188003540039062,0.35894775390625,-0.17413330078125,199616.319304625,0.4822260439395905,-0.1964765787124634,-0.1645988076925278
2023-02-01T17:00:19.987-06:00,802,199616.376760625,-1.311767578125,0.424774169921875,-0.1156005859375,199616.353028625,0.1623902469873428,-0.2711689174175262,0.03361282125115395
2023-02-01T17:00:20.024-06:00,803,199616.410484625,-1.342361450195312,0.4884185791015625,-0.1217193603515625,199616.386752625,-0.4583052396774292,-0.2880807816982269,0.249690517783165
2023-02-01T17:00:20.055-06:00,804,199616.444208625,-1.275360107421875,0.4935150146484375,-0.2291107177734375,199616.420476625,-1.068643689155579,-0.3026520013809204,0.5586071014404297
2023-02-01T17:00:20.090-06:00,805,199616.477932625,-1.131866455078125,0.2635955810546875,-0.2968292236328125,199616.454200625,-1.154067754745483,-0.1323636323213577,0.9353024363517761
2023-02-01T17:00:20.120-06:00,806,199616.511656625,-0.966278076171875,0.1410675048828125,-0.169921875,199616.487924625,-0.8588462471961975,0.1964651197195053,0.8661076426506042
2023-02-01T17:00:20.155-06:00,807,199616.545380625,-0.8834228515625,0.2247314453125,-0.0302581787109375,199616.521648625,-0.7565110921859741,0.2116781622171402,0.5995803475379944
2023-02-01T17:00:20.190-06:00,808,199616.579104625,-0.839447021484375,0.3292999267578125,0.0147705078125,199616.555373625,-1.04387366771698,0.07652087509632111,0.6210856437683105
2023-02-01T17:00:20.225-06:00,809,199616.612829625,-0.8515777587890625,0.2612762451171875,-0.0222930908203125,199616.589097625,-1.421146631240845,-0.03111371025443077,0.9560567140579224
2023-02-01T17:00:20.255-06:00,810,199616.646552625,-0.8235626220703125,0.1817779541015625,-0.1008758544921875,199616.622821625,-1.595815658569336,-0.1301902234554291,1.194705486297607
2023-02-01T17:00:20.290-06:00,811,199616.680277625,-0.843414306640625,0.1122283935546875,-0.1484375,199616.656545625,-1.409844398498535,-0.1618163287639618,1.40238893032074
2023-02-01T17:00:20.325-06:00,812,199616.714001625,-0.9087982177734375,0.0370635986328125,-0.136474609375,199616.690269625,-0.9656880497932434,-0.29871666431427,1.522770524024963
2023-02-01T17:00:20.360-06:00,813,199616.747725625,-0.967559814453125,-0.0531005859375,-0.0843658447265625,199616.723993625,-0.7311775088310242,-0.2799030244350433,1.432975649833679
2023-02-01T17:00:20.390-06:00,814,199616.781449625,-1.02581787109375,-0.1189727783203125,-0.078887939453125,199616.757717625,-0.7995901703834534,-0.2012002170085907,1.126582860946655
2023-02-01T17:00:20.425-06:00,815,199616.815173625,-1.065994262695312,-0.1181182861328125,-0.1038970947265625,199616.791441625,-0.9331583380699158,-0.1461175233125687,0.7348588109016418
2023-02-01T17:00:20.467-06:00,816,199616.848897625,-1.109390258789062,-0.1459197998046875,-0.2083740234375,199616.825165625,-1.003458619117737,-0.1792733520269394,0.3867229521274567
2023-02-01T17:00:20.495-06:00,817,199616.882621625,-1.123443603515625,-0.1093597412109375,-0.26519775390625,199616.858889625,-0.9127614498138428,-0.01527722366154194,0.09210063517093658
2023-02-01T17:00:20.525-06:00,818,199616.916345625,-1.145248413085938,-0.067962646484375,-0.3421630859375,199616.892614625,-0.7703092098236084,0.1298829019069672,-0.0383087731897831
2023-02-01T17:00:20.560-06:00,819,199616.950069625,-1.153945922851562,-0.020416259765625,-0.3898162841796875,199616.926338625,-0.4682210087776184,0.2438363581895828,-0.0986887589097023
2023-02-01T17:00:20.595-06:00,820,199616.983793625,-1.196441650390625,0.0210418701171875,-0.4886016845703125,199616.960062625,-0.06904777884483337,0.3297571241855621,0.009122658520936966
2023-02-01T17:00:20.633-06:00,821,199617.017518625,-1.237930297851562,-0.133148193359375,-0.4911041259765625,199616.993786625,0.9138157963752747,0.2101497799158096,0.2076615840196609
2023-02-01T17:00:20.667-06:00,822,199617.051242625,-1.253311157226562,-0.1241455078125,-0.2908477783203125,199617.027510625,1.869177937507629,0.2001125812530518,-0.1430945694446564
2023-02-01T17:00:20.695-06:00,823,199617.084966625,-1.238372802734375,0.0989837646484375,-0.3198394775390625,199617.061234625,1.801143288612366,0.1692824959754944,-0.7677328586578369
2023-02-01T17:00:20.730-06:00,824,199617.118690625,-1.183303833007812,0.1749114990234375,-0.3364715576171875,199617.094958625,1.884891152381897,0.04742903262376785,-0.9947015643119812
2023-02-01T17:00:20.764-06:00,825,199617.152414625,-1.130905151367188,0.1678466796875,-0.32025146484375,199617.128682625,1.890145063400269,0.03990347310900688,-1.145299315452576
2023-02-01T17:00:20.794-06:00,826,199617.186138625,-1.045486450195312,0.1811676025390625,-0.2678985595703125,199617.162406625,1.7408287525177,0.1871352642774582,-1.369348645210266
2023-02-01T17:00:20.833-06:00,827,199617.219862625,-0.9539947509765625,0.22637939453125,-0.2386322021484375,199617.196130625,1.460144639015198,0.3289757668972015,-1.562044382095337
2023-02-01T17:00:20.867-06:00,828,199617.253586625,-0.870574951171875,0.2583770751953125,-0.2420501708984375,199617.229854625,1.225368857383728,0.4182079136371613,-1.620977997779846
2023-02-01T17:00:20.907-06:00,829,199617.287310625,-0.8035125732421875,0.3039703369140625,-0.24749755859375,199617.263579625,1.094392776489258,0.4978838264942169,-1.546792984008789
2023-02-01T17:00:20.929-06:00,830,199617.321034625,-0.789703369140625,0.3549957275390625,-0.25079345703125,199617.297303625,1.109462261199951,0.5398219227790833,-1.306533813476562
2023-02-01T17:00:20.964-06:00,831,199617.354759625,-0.8131103515625,0.37335205078125,-0.2299041748046875,199617.331027625,1.274562478065491,0.4472768306732178,-0.9537038207054138
2023-02-01T17:00:20.999-06:00,832,199617.388483625,-0.868621826171875,0.4095611572265625,-0.192840576171875,199617.364751625,1.425060391426086,0.2980471253395081,-0.5883942842483521
2023-02-01T17:00:21.034-06:00,833,199617.422207625,-0.983673095703125,0.445220947265625,-0.1540985107421875,199617.398475625,1.393827080726624,0.1575992107391357,-0.1981461048126221
2023-02-01T17:00:21.068-06:00,834,199617.455931625,-1.141448974609375,0.4803924560546875,-0.135589599609375,199617.432199625,1.087812066078186,-0.04073438048362732,0.1424168050289154
2023-02-01T17:00:21.106-06:00,835,199617.489655625,-1.213653564453125,0.5208892822265625,-0.08758544921875,199617.465923625,0.6665732264518738,-0.3272441625595093,0.4167149364948273
2023-02-01T17:00:21.134-06:00,836,199617.523379625,-1.184234619140625,0.503326416015625,-0.11358642578125,199617.499647625,-0.1904876530170441,-0.4055150151252747,0.6769521236419678
2023-02-01T17:00:21.169-06:00,837,199617.557103125,-1.132171630859375,0.3289642333984375,-0.211761474609375,199617.533372625,-1.10893976688385,-0.3248345553874969,0.9434799551963806
2023-02-01T17:00:21.199-06:00,838,199617.590827125,-1.087570190429688,0.10235595703125,-0.282318115234375,199617.567096125,-1.452653169631958,-0.05803507193922997,0.9278652667999268
2023-02-01T17:00:21.234-06:00,839,199617.624551125,-1.035614013671875,0.1204681396484375,-0.10870361328125,199617.600820125,-1.125390291213989,0.1055535897612572,0.5147626399993896
2023-02-01T17:00:21.269-06:00,840,199617.658276125,-0.8912811279296875,0.1781768798828125,0.0360107421875,199617.634544125,-1.089727997779846,0.01922855526208878,0.3487699627876282
2023-02-01T17:00:21.307-06:00,841,199617.692000125,-0.77484130859375,0.1777801513671875,-0.0096893310546875,199617.668268125,-1.650664210319519,0.03337127342820168,0.4846329987049103
2023-02-01T17:00:21.334-06:00,842,199617.725724125,-0.7053070068359375,0.1177215576171875,-0.07159423828125,199617.701992125,-1.846744298934937,0.0578414611518383,0.7599838972091675
2023-02-01T17:00:21.369-06:00,843,199617.759448125,-0.711944580078125,0.0543212890625,-0.087005615234375,199617.735716125,-1.585366725921631,-0.09597979485988617,1.082917213439941
2023-02-01T17:00:21.404-06:00,844,199617.793172125,-0.8302154541015625,-0.0195465087890625,-0.092254638671875,199617.769440125,-1.198972105979919,-0.372088611125946,1.33494758605957
2023-02-01T17:00:21.439-06:00,845,199617.826896125,-0.959381103515625,-0.1396484375,-0.0809783935546875,199617.803164125,-1.009092807769775,-0.5567393898963928,1.322068572044373
2023-02-01T17:00:21.469-06:00,846,199617.860620125,-1.042922973632812,-0.1445159912109375,-0.119659423828125,199617.836889125,-1.299238324165344,-0.4712641835212708,0.8751168847084045
2023-02-01T17:00:21.507-06:00,847,199617.894344125,-1.011672973632812,-0.0811309814453125,-0.21258544921875,199617.870613125,-1.65227198600769,-0.2466862201690674,0.3186794519424438
2023-02-01T17:00:21.539-06:00,848,199617.928069125,-0.9609222412109375,-0.039398193359375,-0.3001708984375,199617.904337125,-1.671898484230042,-0.1703818589448929,-0.07459674030542374
2023-02-01T17:00:21.574-06:00,849,199617.961793125,-1.00469970703125,-0.009307861328125,-0.3551177978515625,199617.938061125,-1.373469948768616,-0.09289052337408066,-0.2244517505168915
2023-02-01T17:00:21.604-06:00,850,199617.995517125,-1.12408447265625,0.0788116455078125,-0.3363800048828125,199617.971785125,-0.9456421732902527,-0.03104899637401104,-0.2637738585472107
2023-02-01T17:00:21.639-06:00,851,199618.029241125,-1.235305786132812,0.118011474609375,-0.3485260009765625,199618.005509125,-0.7395023107528687,0.04209791868925095,-0.08545977622270584
2023-02-01T17:00:21.674-06:00,852,199618.062965125,-1.276687622070312,0.0477142333984375,-0.368743896484375,199618.039233125,-0.5879966616630554,0.1616922318935394,0.1498962938785553
2023-02-01T17:00:21.709-06:00,853,199618.096689125,-1.281204223632812,0.042694091796875,-0.4217681884765625,199618.072957125,-0.5442814230918884,0.4448962509632111,0.2496750801801682
2023-02-01T17:00:21.739-06:00,854,199618.130413125,-1.353103637695312,0.0747833251953125,-0.5269927978515625,199618.106681125,0.05065625160932541,0.2426624447107315,0.3949166834354401
2023-02-01T17:00:21.774-06:00,855,199618.164137125,-1.210556030273438,-0.1632232666015625,-0.4542999267578125,199618.140405125,1.11516535282135,0.2307370752096176,0.5757163166999817
2023-02-01T17:00:21.809-06:00,856,199618.197862125,-1.119003295898438,-0.1165313720703125,-0.2496337890625,199618.174130125,1.669824838638306,0.4586456120014191,0.1346563547849655
2023-02-01T17:00:21.844-06:00,857,199618.231586125,-0.9878692626953125,0.085845947265625,-0.28082275390625,199618.207854125,1.570208072662354,0.2890176773071289,-0.3917113244533539
2023-02-01T17:00:21.874-06:00,858,199618.265310125,-0.9072723388671875,0.1009979248046875,-0.291961669921875,199618.241578125,1.772853255271912,0.1605997979640961,-0.3614974915981293
2023-02-01T17:00:21.909-06:00,859,199618.299034125,-0.9025421142578125,0.0837554931640625,-0.2596893310546875,199618.275302125,1.847201228141785,0.006282663438469172,-0.3854568898677826
2023-02-01T17:00:21.943-06:00,860,199618.332758125,-0.87640380859375,0.1024017333984375,-0.2752685546875,199618.309026125,1.642524242401123,-0.01793106272816658,-0.480201244354248
2023-02-01T17:00:21.979-06:00,861,199618.366482125,-0.8618316650390625,0.1268310546875,-0.28411865234375,199618.342750125,1.45414137840271,-0.076922208070755,-0.5978477001190186
2023-02-01T17:00:22.009-06:00,862,199618.400206125,-0.8253631591796875,0.1497650146484375,-0.3043975830078125,199618.376474125,1.221585273742676,-0.0340285412967205,-0.6844270825386047
2023-02-01T17:00:22.043-06:00,863,199618.433930125,-0.807373046875,0.1504364013671875,-0.3301544189453125,199618.410198125,1.109004139900208,0.05414019897580147,-0.6783292293548584
2023-02-01T17:00:22.078-06:00,864,199618.467654125,-0.82879638671875,0.17706298828125,-0.3321990966796875,199618.443923125,1.184739470481873,0.1081584244966507,-0.6648062467575073
2023-02-01T17:00:22.113-06:00,865,199618.501379125,-0.8962554931640625,0.229461669921875,-0.31805419921875,199618.477647125,1.403502941131592,0.08686592429876328,-0.6187348961830139
2023-02-01T17:00:22.143-06:00,866,199618.535103125,-0.9583282470703125,0.27679443359375,-0.2530670166015625,199618.511371125,1.715792417526245,-0.01440530456602573,-0.53444504737854
2023-02-01T17:00:22.178-06:00,867,199618.56882675,-1.029388427734375,0.3261871337890625,-0.177215576171875,199618.545095125,1.756100416183472,-0.1154485642910004,-0.4385398030281067
2023-02-01T17:00:22.213-06:00,868,199618.60255075,-1.1304931640625,0.4114227294921875,-0.1370086669921875,199618.57881875,1.416399240493774,-0.2066767513751984,-0.3218371570110321
2023-02-01T17:00:22.248-06:00,869,199618.63627475,-1.23724365234375,0.4404449462890625,-0.2103424072265625,199618.61254275,0.8705519437789917,-0.3679279386997223,-0.1112857758998871
2023-02-01T17:00:22.278-06:00,870,199618.66999875,-1.279830932617188,0.443817138671875,-0.1997833251953125,199618.64626775,0.4273633062839508,-0.3861320018768311,0.03423387184739113
2023-02-01T17:00:22.313-06:00,871,199618.70372275,-1.168533325195312,0.45611572265625,-0.1712493896484375,199618.67999175,-0.1724556535482407,-0.2666724324226379,0.1177676469087601
2023-02-01T17:00:22.351-06:00,872,199618.73744775,-1.120651245117188,0.4301910400390625,-0.2194061279296875,199618.71371575,-0.8026767373085022,-0.2922622263431549,0.2999252080917358
2023-02-01T17:00:22.386-06:00,873,199618.77117175,-1.008163452148438,0.2465362548828125,-0.2440032958984375,199618.74743975,-1.120595335960388,-0.1383378952741623,0.4956355690956116
2023-02-01T17:00:22.413-06:00,874,199618.80489575,-0.871002197265625,0.124908447265625,-0.173431396484375,199618.78116375,-1.071356892585754,0.1332762986421585,0.48454749584198
2023-02-01T17:00:22.448-06:00,875,199618.83861975,-0.8140716552734375,0.1930694580078125,-0.0301055908203125,199618.81488775,-0.8818309307098389,0.203515037894249,0.3521910607814789
2023-02-01T17:00:22.483-06:00,876,199618.87234375,-0.802215576171875,0.1722259521484375,0.0116424560546875,199618.84861175,-0.8351467847824097,0.05675329267978668,0.5529854297637939
2023-02-01T17:00:22.518-06:00,877,199618.90606775,-0.8274993896484375,0.1233673095703125,0.0107421875,199618.88233575,-0.8563993573188782,-0.355171412229538,0.700326144695282
2023-02-01T17:00:22.551-06:00,878,199618.93979175,-0.86151123046875,0.1080322265625,-0.066864013671875,199618.91606075,-1.260955333709717,-0.258374035358429,0.8350371122360229
2023-02-01T17:00:22.587-06:00,879,199618.97351575,-0.87786865234375,0.0599822998046875,-0.14544677734375,199618.94978475,-1.338881850242615,-0.1991181671619415,0.952488899230957
2023-02-01T17:00:22.618-06:00,880,199619.00724075,-0.9508514404296875,-0.059600830078125,-0.132293701171875,199618.98350875,-1.150022745132446,-0.243712529540062,1.010270118713379
2023-02-01T17:00:22.653-06:00,881,199619.04096475,-0.975311279296875,-0.149658203125,-0.1585540771484375,199619.01723275,-1.279394030570984,0.02415620163083076,0.764586329460144
2023-02-01T17:00:22.683-06:00,882,199619.07468875,-0.944610595703125,-0.14971923828125,-0.152435302734375,199619.05095675,-1.246069073677063,0.1352800577878952,0.2685254514217377
2023-02-01T17:00:22.718-06:00,883,199619.10841275,-0.9006500244140625,-0.09381103515625,-0.16925048828125,199619.08468075,-1.259833931922913,0.09087345004081726,-0.2454805970191956
2023-02-01T17:00:22.753-06:00,884,199619.14213675,-0.8449249267578125,-0.01727294921875,-0.2108612060546875,199619.11840475,-1.414936184883118,0.2207241207361221,-0.6232582330703735
2023-02-01T17:00:22.788-06:00,885,199619.17586075,-0.8059844970703125,0.042724609375,-0.236175537109375,199619.15212975,-1.366011500358582,0.3597427308559418,-0.7688047885894775
2023-02-01T17:00:22.818-06:00,886,199619.20958475,-0.80328369140625,0.089324951171875,-0.211090087890625,199619.18585375,-1.001750111579895,0.3312636911869049,-0.6801601648330688
2023-02-01T17:00:22.853-06:00,887,199619.24330975,-0.86199951171875,0.12152099609375,-0.197509765625,199619.21957775,-0.5792620182037354,0.1969897598028183,-0.4018811285495758
2023-02-01T17:00:22.888-06:00,888,199619.27703375,-1.0504150390625,0.100128173828125,-0.1528167724609375,199619.25330175,-0.1295707821846008,0.07773713767528534,0.03868800774216652
2023-02-01T17:00:22.923-06:00,889,199619.31075775,-1.231201171875,0.0674591064453125,-0.12542724609375,199619.28702575,0.04095755144953728,-0.09401038289070129,0.3080267906188965
2023-02-01T17:00:22.953-06:00,890,199619.34448175,-1.357772827148438,0.0752105712890625,-0.1757049560546875,199619.32074975,-0.2390575855970383,-0.02246695943176746,0.3785741925239563
2023-02-01T17:00:22.988-06:00,891,199619.37820575,-1.434799194335938,0.0694580078125,-0.3880157470703125,199619.35447375,-0.5779256820678711,0.1007985174655914,0.5250882506370544
2023-02-01T17:00:23.023-06:00,892,199619.41192975,-1.404525756835938,0.0686187744140625,-0.48992919921875,199619.38819875,-0.06179865077137947,0.1021010652184486,0.4932805597782135
